Model,MDO4104-3
Firmware Version,3.18

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.2,
Horizontal Delay,1.82,
Sample Interval,2e-05,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,20,0.02
Vertical Position,-0.18,-0.74
,,
,,
,,
Label,,
TIME,CH1,CH3
2.004100e+00,15.9688,0.0431
2.004120e+00,15.9781,0.0437594
2.004140e+00,16.0125,0.0458969
2.004160e+00,16,0.0405438
2.004180e+00,16.0094,0.0418938
2.004200e+00,16.0406,0.0419531
2.004220e+00,16.0375,0.0439281
2.004240e+00,16.05,0.0431813
2.004260e+00,16.0188,0.0440656
2.004280e+00,16.0469,0.0417219
2.004300e+00,16.0688,0.0408906
2.004320e+00,16.0938,0.0444281
2.004340e+00,16.0781,0.0434812
2.004360e+00,16.0906,0.0436969
2.004380e+00,16.0656,0.0433156
2.004400e+00,16.0594,0.0419563
2.004420e+00,16.1063,0.0420906
2.004440e+00,16.1156,0.0430031
2.004460e+00,16.0938,0.0432094
2.004480e+00,16.0938,0.041725
2.004500e+00,16.1219,0.0440781
2.004520e+00,16.1406,0.0431406
2.004540e+00,16.1063,0.0416062
2.004560e+00,16.15,0.0451969
2.004580e+00,16.1594,0.0416563
2.004600e+00,16.1344,0.0431563
2.004620e+00,16.1875,0.0452
2.004640e+00,16.2125,0.0413125
2.004660e+00,16.2313,0.0434906
2.004680e+00,16.2406,0.0423875
2.004700e+00,16.2688,0.0417656
2.004720e+00,16.2812,0.0443406
2.004740e+00,16.2531,0.0436219
2.004760e+00,16.2594,0.0442094
2.004780e+00,16.2656,0.0411188
2.004800e+00,16.2281,0.0433719
2.004820e+00,16.2656,0.0437031
2.004840e+00,16.2969,0.0443
2.004860e+00,16.3094,0.0455719
2.004880e+00,16.3125,0.0425781
2.004900e+00,16.3188,0.0418063
2.004920e+00,16.3375,0.0434375
2.004940e+00,16.3656,0.0422906
2.004960e+00,16.3656,0.0458344
2.004980e+00,16.3688,0.0434156
2.005000e+00,16.3781,0.0422781
2.005020e+00,16.3906,0.0428375
2.005040e+00,16.3781,0.0424406
2.005060e+00,16.3656,0.0429438
2.005080e+00,16.3344,0.0412281
2.005100e+00,16.3531,0.0420313
2.005120e+00,16.4031,0.0439719
2.005140e+00,16.3906,0.0425281
2.005160e+00,16.3906,0.0426062
2.005180e+00,16.4031,0.0433313
2.005200e+00,16.4094,0.0419969
2.005220e+00,16.4313,0.0411313
2.005240e+00,16.45,0.046375
2.005260e+00,16.4688,0.0430563
2.005280e+00,16.4719,0.0432906
2.005300e+00,16.4844,0.0443156
2.005320e+00,16.4844,0.0402375
2.005340e+00,16.4875,0.0430031
2.005360e+00,16.5406,0.0452281
2.005380e+00,16.5375,0.0433406
2.005400e+00,16.5563,0.0431094
2.005420e+00,16.5594,0.0418813
2.005440e+00,16.5375,0.0427719
2.005460e+00,16.4781,0.0406375
2.005480e+00,16.5094,0.0475531
2.005500e+00,16.5438,0.0431844
2.005520e+00,16.5281,0.0399344
2.005540e+00,16.5563,0.0452531
2.005560e+00,16.5844,0.040425
2.005580e+00,16.5969,0.042625
2.005600e+00,16.6,0.0438781
2.005620e+00,16.5844,0.0408094
2.005640e+00,16.6281,0.04395
2.005660e+00,16.6469,0.0431938
2.005680e+00,16.6625,0.0425719
2.005700e+00,16.6469,0.0418688
2.005720e+00,16.6688,0.0425219
2.005740e+00,16.6781,0.0420594
2.005760e+00,16.6656,0.0421406
2.005780e+00,16.7313,0.0453875
2.005800e+00,16.7031,0.0421344
2.005820e+00,16.7031,0.0414375
2.005840e+00,16.7,0.0432094
2.005860e+00,16.7188,0.0420781
2.005880e+00,16.7438,0.0452125
2.005900e+00,16.7031,0.0437406
2.005920e+00,16.7219,0.0438594
2.005940e+00,16.7188,0.0402875
2.005960e+00,16.7594,0.04335
2.005980e+00,16.7875,0.0430406
2.006000e+00,16.8094,0.0439969
2.006020e+00,16.8156,0.0455438
2.006040e+00,16.7781,0.0405563
2.006060e+00,16.8313,0.0433687
2.006080e+00,16.8375,0.042975
2.006100e+00,16.825,0.0423437
2.006120e+00,16.8469,0.0461063
2.006140e+00,16.8563,0.0410563
2.006160e+00,16.8844,0.0445062
2.006180e+00,16.8563,0.0423531
2.006200e+00,16.8656,0.0419812
2.006220e+00,16.8656,0.0445875
2.006240e+00,16.8594,0.0418656
2.006260e+00,16.9219,0.0444
2.006280e+00,16.9219,0.0433844
2.006300e+00,16.9469,0.0429719
2.006320e+00,16.9406,0.0437125
2.006340e+00,16.9469,0.0411625
2.006360e+00,16.9594,0.0458469
2.006380e+00,16.9656,0.0423375
2.006400e+00,17.0031,0.0444906
2.006420e+00,16.9875,0.0436875
2.006440e+00,17.0219,0.0405281
2.006460e+00,17.0469,0.0440563
2.006480e+00,17.0438,0.0428406
2.006500e+00,17.0688,0.0434844
2.006520e+00,17.0594,0.0443969
2.006540e+00,17.05,0.0423094
2.006560e+00,17.0469,0.04115
2.006580e+00,17.0719,0.0413625
2.006600e+00,17.1313,0.0452969
2.006620e+00,17.1406,0.0414313
2.006640e+00,17.0906,0.0456156
2.006660e+00,17.1156,0.0418156
2.006680e+00,17.1438,0.0403375
2.006700e+00,17.1781,0.0448063
2.006720e+00,17.1719,0.0428969
2.006740e+00,17.1656,0.044
2.006760e+00,17.1594,0.0422625
2.006780e+00,17.1594,0.0413813
2.006800e+00,17.1781,0.042125
2.006820e+00,17.2,0.0432656
2.006840e+00,17.1719,0.0448313
2.006860e+00,17.2094,0.0418156
2.006880e+00,17.2094,0.0448469
2.006900e+00,17.2219,0.0430719
2.006920e+00,17.2406,0.0411438
2.006940e+00,17.2625,0.0451187
2.006960e+00,17.225,0.0403875
2.006980e+00,17.2625,0.0441875
2.007000e+00,17.2563,0.0452719
2.007020e+00,17.2281,0.0415594
2.007040e+00,17.2531,0.0437312
2.007060e+00,17.2375,0.0421031
2.007080e+00,17.3031,0.0425781
2.007100e+00,17.3156,0.0437844
2.007120e+00,17.3094,0.044125
2.007140e+00,17.2938,0.0432063
2.007160e+00,17.2969,0.0416344
2.007180e+00,17.3188,0.0432125
2.007200e+00,17.3375,0.0415438
2.007220e+00,17.375,0.0442875
2.007240e+00,17.3844,0.0454063
2.007260e+00,17.3875,0.043575
2.007280e+00,17.3594,0.0420219
2.007300e+00,17.35,0.0414063
2.007320e+00,17.3438,0.0420375
2.007340e+00,17.3719,0.0448844
2.007360e+00,17.3781,0.0440281
2.007380e+00,17.3906,0.0424156
2.007400e+00,17.4375,0.0416656
2.007420e+00,17.4281,0.0428531
2.007440e+00,17.4688,0.0433
2.007460e+00,17.4719,0.0452594
2.007480e+00,17.4781,0.0435813
2.007500e+00,17.4813,0.0427531
2.007520e+00,17.4844,0.0430688
2.007540e+00,17.4938,0.0413156
2.007560e+00,17.4688,0.0447
2.007580e+00,17.4844,0.0436844
2.007600e+00,17.4781,0.0409594
2.007620e+00,17.5281,0.0450875
2.007640e+00,17.5156,0.0415469
2.007660e+00,17.5344,0.0429937
2.007680e+00,17.5625,0.0431969
2.007700e+00,17.5344,0.042675
2.007720e+00,17.55,0.0448438
2.007740e+00,17.575,0.0444375
2.007760e+00,17.575,0.0435219
2.007780e+00,17.5781,0.0425344
2.007800e+00,17.575,0.0414906
2.007820e+00,17.6188,0.0448438
2.007840e+00,17.6656,0.0420094
2.007860e+00,17.6594,0.0458188
2.007880e+00,17.6375,0.0427938
2.007900e+00,17.6219,0.0400531
2.007920e+00,17.6219,0.0448344
2.007940e+00,17.6625,0.0422156
2.007960e+00,17.7,0.044325
2.007980e+00,17.7188,0.0449125
2.008000e+00,17.6969,0.0417906
2.008020e+00,17.6969,0.0420031
2.008040e+00,17.7125,0.0431094
2.008060e+00,17.6906,0.0427219
2.008080e+00,17.6875,0.0413156
2.008100e+00,17.7313,0.045575
2.008120e+00,17.7438,0.042225
2.008140e+00,17.7406,0.0419938
2.008160e+00,17.7375,0.0452469
2.008180e+00,17.7281,0.0409656
2.008200e+00,17.7438,0.0417781
2.008220e+00,17.7812,0.0438906
2.008240e+00,17.7531,0.0427969
2.008260e+00,17.7594,0.042625
2.008280e+00,17.7719,0.0444344
2.008300e+00,17.775,0.0436969
2.008320e+00,17.8094,0.0402375
2.008340e+00,17.8781,0.0470281
2.008360e+00,17.8781,0.0436594
2.008380e+00,17.8281,0.0429906
2.008400e+00,17.8906,0.0457031
2.008420e+00,17.8406,0.0397563
2.008440e+00,17.8375,0.0436187
2.008460e+00,17.8406,0.0446875
2.008480e+00,17.8813,0.0438938
2.008500e+00,17.8844,0.0447781
2.008520e+00,17.8688,0.040875
2.008540e+00,17.9188,0.043525
2.008560e+00,17.9563,0.0415469
2.008580e+00,17.925,0.0428437
2.008600e+00,17.95,0.0441813
2.008620e+00,17.9563,0.0422156
2.008640e+00,17.9438,0.0435313
2.008660e+00,17.9656,0.0425219
2.008680e+00,17.975,0.0429188
2.008700e+00,17.975,0.0427344
2.008720e+00,17.9656,0.0425813
2.008740e+00,17.9656,0.0446938
2.008760e+00,17.9969,0.0417656
2.008780e+00,18.0438,0.0454156
2.008800e+00,18.0063,0.0422
2.008820e+00,18.0438,0.0418313
2.008840e+00,18.0688,0.0431656
2.008860e+00,18.0312,0.0434656
2.008880e+00,18.0563,0.0440188
2.008900e+00,18.0594,0.0448906
2.008920e+00,18.1,0.0438313
2.008940e+00,18.0938,0.0409125
2.008960e+00,18.1063,0.0438938
2.008980e+00,18.0813,0.0444875
2.009000e+00,18.1156,0.0428531
2.009020e+00,18.1375,0.0468938
2.009040e+00,18.1375,0.0410125
2.009060e+00,18.1,0.0418969
2.009080e+00,18.1781,0.0450406
2.009100e+00,18.1781,0.0425625
2.009120e+00,18.1625,0.0457031
2.009140e+00,18.1844,0.0437781
2.009160e+00,18.1656,0.0426719
2.009180e+00,18.175,0.0419625
2.009200e+00,18.2031,0.0431
2.009220e+00,18.2094,0.0447688
2.009240e+00,18.2219,0.0418406
2.009260e+00,18.2188,0.0455438
2.009280e+00,18.2313,0.0426938
2.009300e+00,18.275,0.0425969
2.009320e+00,18.2781,0.0458156
2.009340e+00,18.2438,0.0407344
2.009360e+00,18.2719,0.0444094
2.009380e+00,18.2875,0.0447375
2.009400e+00,18.2781,0.0432719
2.009420e+00,18.3156,0.0443844
2.009440e+00,18.2906,0.0434156
2.009460e+00,18.3344,0.0428406
2.009480e+00,18.3188,0.0432219
2.009500e+00,18.3313,0.0451063
2.009520e+00,18.3344,0.0442625
2.009540e+00,18.3719,0.0425438
2.009560e+00,18.3344,0.0428906
2.009580e+00,18.3063,0.041175
2.009600e+00,18.3594,0.0456375
2.009620e+00,18.3719,0.0439969
2.009640e+00,18.3313,0.04395
2.009660e+00,18.3406,0.0414563
2.009680e+00,18.3531,0.0430188
2.009700e+00,18.3688,0.0437813
2.009720e+00,18.4031,0.0445438
2.009740e+00,18.4406,0.0454719
2.009760e+00,18.4438,0.0423875
2.009780e+00,18.4563,0.0413969
2.009800e+00,18.4813,0.0437969
2.009820e+00,18.4563,0.0418437
2.009840e+00,18.5188,0.0453
2.009860e+00,18.4844,0.042775
2.009880e+00,18.4844,0.0436625
2.009900e+00,18.5063,0.0438094
2.009920e+00,18.4938,0.0415063
2.009940e+00,18.5094,0.0454094
2.009960e+00,18.5188,0.0449563
2.009980e+00,18.5438,0.0429188
2.010000e+00,18.5719,0.0450344
2.010020e+00,18.5625,0.0418719
2.010040e+00,18.5656,0.0434531
2.010060e+00,18.5656,0.0430844
2.010080e+00,18.575,0.0429438
2.010100e+00,18.5312,0.0437031
2.010120e+00,18.5469,0.0433844
2.010140e+00,18.5625,0.0437406
2.010160e+00,18.5719,0.0415125
2.010180e+00,18.5875,0.0427563
2.010200e+00,18.6156,0.0431
2.010220e+00,18.6313,0.0424313
2.010240e+00,18.6313,0.0459406
2.010260e+00,18.6594,0.0433125
2.010280e+00,18.6469,0.0413625
2.010300e+00,18.6625,0.0446813
2.010320e+00,18.6688,0.0422156
2.010340e+00,18.7094,0.0443781
2.010360e+00,18.6719,0.0456156
2.010380e+00,18.6531,0.0424625
2.010400e+00,18.6594,0.0415406
2.010420e+00,18.6938,0.045025
2.010440e+00,18.6719,0.0439031
2.010460e+00,18.7125,0.04335
2.010480e+00,18.7406,0.0458031
2.010500e+00,18.725,0.0405375
2.010520e+00,18.7094,0.0427875
2.010540e+00,18.7094,0.0442594
2.010560e+00,18.7688,0.0425719
2.010580e+00,18.7563,0.0453875
2.010600e+00,18.7656,0.0432312
2.010620e+00,18.7656,0.0439313
2.010640e+00,18.7812,0.0418281
2.010660e+00,18.7844,0.0436281
2.010680e+00,18.7844,0.0434906
2.010700e+00,18.8125,0.0423594
2.010720e+00,18.8313,0.0457875
2.010740e+00,18.8031,0.0421062
2.010760e+00,18.8438,0.0431313
2.010780e+00,18.8625,0.0438531
2.010800e+00,18.8656,0.0404531
2.010820e+00,18.8938,0.0460781
2.010840e+00,18.8781,0.043675
2.010860e+00,18.9,0.0451875
2.010880e+00,18.9031,0.0445188
2.010900e+00,18.8844,0.0411031
2.010920e+00,18.9,0.04365
2.010940e+00,18.9,0.0406438
2.010960e+00,18.9844,0.0443938
2.010980e+00,18.9469,0.0445344
2.011000e+00,18.9125,0.0424594
2.011020e+00,18.9531,0.0429219
2.011040e+00,18.9313,0.0416906
2.011060e+00,18.9313,0.0427938
2.011080e+00,18.9688,0.0422906
2.011100e+00,18.9844,0.0456688
2.011120e+00,18.9875,0.0429219
2.011140e+00,18.9531,0.0426219
2.011160e+00,18.9844,0.0455688
2.011180e+00,18.9719,0.0408594
2.011200e+00,19.0031,0.0439594
2.011220e+00,19.0406,0.0445719
2.011240e+00,19.0531,0.0425438
2.011260e+00,19.0563,0.0433969
2.011280e+00,19.0438,0.0435406
2.011300e+00,19.0656,0.0437094
2.011320e+00,19.0844,0.0402969
2.011340e+00,19.0813,0.0467813
2.011360e+00,19.0719,0.0432656
2.011380e+00,19.0906,0.0432094
2.011400e+00,19.0969,0.0468125
2.011420e+00,19.0844,0.0395
2.011440e+00,19.0844,0.04285
2.011460e+00,19.0906,0.047225
2.011480e+00,19.1188,0.0435188
2.011500e+00,19.1375,0.0445344
2.011520e+00,19.1719,0.0425813
2.011540e+00,19.1531,0.0427156
2.011560e+00,19.1656,0.040575
2.011580e+00,19.2,0.0435125
2.011600e+00,19.2125,0.0443156
2.011620e+00,19.2,0.04195
2.011640e+00,19.2219,0.0450062
2.011660e+00,19.2563,0.0415469
2.011680e+00,19.2,0.0431688
2.011700e+00,19.2438,0.0447656
2.011720e+00,19.2438,0.0429344
2.011740e+00,19.2438,0.0446125
2.011760e+00,19.2594,0.0442469
2.011780e+00,19.2438,0.0433813
2.011800e+00,19.2344,0.0422344
2.011820e+00,19.2688,0.0445969
2.011840e+00,19.3094,0.0421469
2.011860e+00,19.3156,0.0436281
2.011880e+00,19.3438,0.0456656
2.011900e+00,19.3688,0.0427719
2.011920e+00,19.3813,0.0437219
2.011940e+00,19.3844,0.042525
2.011960e+00,19.3625,0.0420781
2.011980e+00,19.3844,0.045475
2.012000e+00,19.3719,0.0437156
2.012020e+00,19.3938,0.0450563
2.012040e+00,19.4313,0.041975
2.012060e+00,19.4375,0.0432469
2.012080e+00,19.4375,0.0434
2.012100e+00,19.4219,0.0443812
2.012120e+00,19.3938,0.0453687
2.012140e+00,19.4656,0.0426906
2.012160e+00,19.4719,0.0423063
2.012180e+00,19.475,0.0434031
2.012200e+00,19.4656,0.0419
2.012220e+00,19.4781,0.0469063
2.012240e+00,19.4875,0.0425937
2.012260e+00,19.4875,0.0438594
2.012280e+00,19.4875,0.0434156
2.012300e+00,19.4875,0.0414344
2.012320e+00,19.4781,0.0452813
2.012340e+00,19.5,0.0439688
2.012360e+00,19.5031,0.0427875
2.012380e+00,19.5219,0.0452688
2.012400e+00,19.5281,0.0419438
2.012420e+00,19.5594,0.0432625
2.012440e+00,19.6156,0.0433156
2.012460e+00,19.6,0.0436594
2.012480e+00,19.6125,0.0429531
2.012500e+00,19.6094,0.0458031
2.012520e+00,19.6281,0.0439719
2.012540e+00,19.6313,0.0425563
2.012560e+00,19.6438,0.0442875
2.012580e+00,19.6313,0.0427312
2.012600e+00,19.6219,0.0431094
2.012620e+00,19.7,0.0465844
2.012640e+00,19.6531,0.0433219
2.012660e+00,19.6531,0.0423844
2.012680e+00,19.6688,0.0438313
2.012700e+00,19.7094,0.04365
2.012720e+00,19.7219,0.0437844
2.012740e+00,19.7188,0.0464313
2.012760e+00,19.7219,0.0431531
2.012780e+00,19.7406,0.0409844
2.012800e+00,19.7406,0.0452156
2.012820e+00,19.7531,0.0429219
2.012840e+00,19.8063,0.0448969
2.012860e+00,19.8281,0.0457781
2.012880e+00,19.8063,0.0417344
2.012900e+00,19.8156,0.0437219
2.012920e+00,19.8156,0.0431656
2.012940e+00,19.8188,0.0444219
2.012960e+00,19.7938,0.0457469
2.012980e+00,19.8063,0.0428437
2.013000e+00,19.8219,0.0448063
2.013020e+00,19.8156,0.0417844
2.013040e+00,19.8438,0.0449281
2.013060e+00,19.8406,0.0440313
2.013080e+00,19.8313,0.0444094
2.013100e+00,19.875,0.0455938
2.013120e+00,19.85,0.0424313
2.013140e+00,19.8438,0.043675
2.013160e+00,19.9281,0.0439563
2.013180e+00,19.9156,0.0419969
2.013200e+00,19.9563,0.0458844
2.013220e+00,19.8875,0.0431375
2.013240e+00,19.8906,0.0458656
2.013260e+00,19.9281,0.0428406
2.013280e+00,19.9281,0.0430813
2.013300e+00,19.9781,0.0436844
2.013320e+00,19.9594,0.0449719
2.013340e+00,19.9781,0.0456781
2.013360e+00,19.9969,0.0442625
2.013380e+00,20.0406,0.0434844
2.013400e+00,20.025,0.0427531
2.013420e+00,20.0344,0.04375
2.013440e+00,20.0531,0.0461937
2.013460e+00,20.0125,0.0437563
2.013480e+00,20.0344,0.0459063
2.013500e+00,20.0219,0.0411188
2.013520e+00,20.025,0.0425688
2.013540e+00,20.0313,0.044475
2.013560e+00,20.0469,0.0446969
2.013580e+00,20.0875,0.0459
2.013600e+00,20.05,0.0434125
2.013620e+00,20.0656,0.0436563
2.013640e+00,20.0656,0.0427156
2.013660e+00,20.1344,0.0440656
2.013680e+00,20.1094,0.0470687
2.013700e+00,20.1281,0.0411062
2.013720e+00,20.1594,0.0464875
2.013740e+00,20.1094,0.0431719
2.013760e+00,20.15,0.0427875
2.013780e+00,20.15,0.0469875
2.013800e+00,20.1406,0.0422625
2.013820e+00,20.1969,0.04505
2.013840e+00,20.1969,0.04485
2.013860e+00,20.225,0.0443562
2.013880e+00,20.1813,0.04335
2.013900e+00,20.2375,0.0442
2.013920e+00,20.225,0.0425344
2.013940e+00,20.2375,0.0412844
2.013960e+00,20.2281,0.0475344
2.013980e+00,20.2656,0.0445594
2.014000e+00,20.2781,0.0423938
2.014020e+00,20.3063,0.0453875
2.014040e+00,20.2781,0.0419063
2.014060e+00,20.2688,0.0432531
2.014080e+00,20.2938,0.0471844
2.014100e+00,20.3094,0.0439688
2.014120e+00,20.3125,0.043275
2.014140e+00,20.2906,0.04415
2.014160e+00,20.325,0.0433406
2.014180e+00,20.3531,0.0422
2.014200e+00,20.4031,0.0477375
2.014220e+00,20.3594,0.0429375
2.014240e+00,20.35,0.0433813
2.014260e+00,20.4,0.0459781
2.014280e+00,20.3906,0.0421156
2.014300e+00,20.3688,0.0448563
2.014320e+00,20.35,0.043575
2.014340e+00,20.3875,0.0438125
2.014360e+00,20.4188,0.0456656
2.014380e+00,20.4188,0.04265
2.014400e+00,20.4281,0.0448219
2.014420e+00,20.4188,0.0406313
2.014440e+00,20.4844,0.044725
2.014460e+00,20.5188,0.0467688
2.014480e+00,20.5313,0.0432875
2.014500e+00,20.525,0.0453
2.014520e+00,20.525,0.0421344
2.014540e+00,20.4875,0.0426781
2.014560e+00,20.4969,0.0427063
2.014580e+00,20.5031,0.0430813
2.014600e+00,20.5531,0.0462625
2.014620e+00,20.5531,0.04355
2.014640e+00,20.5688,0.0448719
2.014660e+00,20.5594,0.0425375
2.014680e+00,20.5719,0.0415188
2.014700e+00,20.5906,0.0443406
2.014720e+00,20.5844,0.044575
2.014740e+00,20.5906,0.0436281
2.014760e+00,20.6219,0.0455188
2.014780e+00,20.6063,0.0423906
2.014800e+00,20.6,0.0434219
2.014820e+00,20.6,0.0445281
2.014840e+00,20.6188,0.0439156
2.014860e+00,20.6188,0.042775
2.014880e+00,20.6594,0.0462844
2.014900e+00,20.6375,0.042775
2.014920e+00,20.6219,0.0423781
2.014940e+00,20.6656,0.0434937
2.014960e+00,20.6375,0.0431719
2.014980e+00,20.6875,0.04435
2.015000e+00,20.6781,0.0447781
2.015020e+00,20.7313,0.0434781
2.015040e+00,20.7281,0.0424531
2.015060e+00,20.7156,0.0427531
2.015080e+00,20.7563,0.0451219
2.015100e+00,20.7188,0.0429438
2.015120e+00,20.7188,0.0461125
2.015140e+00,20.7344,0.0425219
2.015160e+00,20.7094,0.0408281
2.015180e+00,20.8,0.0453656
2.015200e+00,20.7781,0.0427312
2.015220e+00,20.8156,0.0446156
2.015240e+00,20.8188,0.0462906
2.015260e+00,20.7719,0.041975
2.015280e+00,20.7594,0.043225
2.015300e+00,20.8031,0.0429781
2.015320e+00,20.7969,0.0444063
2.015340e+00,20.85,0.0455062
2.015360e+00,20.8563,0.0438406
2.015380e+00,20.8656,0.0443313
2.015400e+00,20.9,0.0420094
2.015420e+00,20.9125,0.0450125
2.015440e+00,20.9125,0.042425
2.015460e+00,20.8563,0.0429469
2.015480e+00,20.8938,0.0451375
2.015500e+00,20.8656,0.0424563
2.015520e+00,20.8688,0.0438906
2.015540e+00,20.8875,0.0433281
2.015560e+00,20.9375,0.0425688
2.015580e+00,20.9813,0.0453469
2.015600e+00,20.9656,0.04445
2.015620e+00,20.975,0.0450125
2.015640e+00,20.9469,0.04295
2.015660e+00,20.95,0.0440688
2.015680e+00,20.9375,0.0422688
2.015700e+00,20.9969,0.0451219
2.015720e+00,21.0188,0.0446938
2.015740e+00,21.0063,0.0436219
2.015760e+00,21.0344,0.0448594
2.015780e+00,21.0313,0.0404687
2.015800e+00,21.0625,0.0444063
2.015820e+00,21.0969,0.0459844
2.015840e+00,21.0875,0.0442063
2.015860e+00,21.0719,0.0468844
2.015880e+00,21.1094,0.0416125
2.015900e+00,21.1031,0.0435813
2.015920e+00,21.1156,0.0437437
2.015940e+00,21.1375,0.0450781
2.015960e+00,21.1375,0.0459625
2.015980e+00,21.1406,0.0430188
2.016000e+00,21.1406,0.0452469
2.016020e+00,21.1688,0.0420469
2.016040e+00,21.1813,0.0455563
2.016060e+00,21.2,0.0457375
2.016080e+00,21.1531,0.0421281
2.016100e+00,21.1875,0.0470813
2.016120e+00,21.1719,0.0427625
2.016140e+00,21.1969,0.0438219
2.016160e+00,21.225,0.0461937
2.016180e+00,21.225,0.0427437
2.016200e+00,21.2281,0.0445625
2.016220e+00,21.2219,0.0456781
2.016240e+00,21.2,0.0435344
2.016260e+00,21.1969,0.0427219
2.016280e+00,21.225,0.0442312
2.016300e+00,21.2813,0.0438687
2.016320e+00,21.3344,0.0432312
2.016340e+00,21.3031,0.0463187
2.016360e+00,21.3063,0.0423375
2.016380e+00,21.2969,0.0443656
2.016400e+00,21.3188,0.0440594
2.016420e+00,21.3281,0.0431156
2.016440e+00,21.3688,0.0459281
2.016460e+00,21.3469,0.0448594
2.016480e+00,21.3344,0.0446844
2.016500e+00,21.3469,0.0412406
2.016520e+00,21.3719,0.0442562
2.016540e+00,21.3563,0.0440125
2.016560e+00,21.3781,0.0445438
2.016580e+00,21.4063,0.0466312
2.016600e+00,21.3875,0.0420344
2.016620e+00,21.3875,0.0434313
2.016640e+00,21.4188,0.044275
2.016660e+00,21.3906,0.0427969
2.016680e+00,21.4313,0.0476063
2.016700e+00,21.4188,0.0430281
2.016720e+00,21.4313,0.0443375
2.016740e+00,21.4875,0.0434281
2.016760e+00,21.4563,0.0432344
2.016780e+00,21.4813,0.0449844
2.016800e+00,21.4594,0.043225
2.016820e+00,21.4844,0.0447594
2.016840e+00,21.4844,0.0444063
2.016860e+00,21.5,0.0427219
2.016880e+00,21.5219,0.0447406
2.016900e+00,21.5344,0.0426438
2.016920e+00,21.5063,0.0420656
2.016940e+00,21.575,0.0438313
2.016960e+00,21.6063,0.0465656
2.016980e+00,21.6031,0.0446594
2.017000e+00,21.5625,0.043725
2.017020e+00,21.5656,0.04415
2.017040e+00,21.5469,0.0418813
2.017060e+00,21.6031,0.0437531
2.017080e+00,21.6156,0.0463063
2.017100e+00,21.6156,0.0439594
2.017120e+00,21.6031,0.0429625
2.017140e+00,21.6563,0.0439031
2.017160e+00,21.675,0.0433219
2.017180e+00,21.7156,0.043225
2.017200e+00,21.6844,0.0476688
2.017220e+00,21.6656,0.0431906
2.017240e+00,21.6781,0.0427813
2.017260e+00,21.6969,0.0452375
2.017280e+00,21.6469,0.0426906
2.017300e+00,21.6313,0.0436688
2.017320e+00,21.6844,0.0464844
2.017340e+00,21.6625,0.0424438
2.017360e+00,21.6875,0.0438656
2.017380e+00,21.7375,0.0440594
2.017400e+00,21.725,0.0434156
2.017420e+00,21.7281,0.0416406
2.017440e+00,21.7438,0.0438594
2.017460e+00,21.7688,0.0437094
2.017480e+00,21.7594,0.042925
2.017500e+00,21.7938,0.0468
2.017520e+00,21.7969,0.0422031
2.017540e+00,21.8219,0.0408437
2.017560e+00,21.8469,0.0457437
2.017580e+00,21.8625,0.0424563
2.017600e+00,21.875,0.0457469
2.017620e+00,21.85,0.0460062
2.017640e+00,21.8375,0.0421938
2.017660e+00,21.8469,0.0432938
2.017680e+00,21.875,0.0439313
2.017700e+00,21.8625,0.0442094
2.017720e+00,21.8875,0.0450781
2.017740e+00,21.8781,0.0441594
2.017760e+00,21.8938,0.043
2.017780e+00,21.9469,0.0429375
2.017800e+00,21.9906,0.0459531
2.017820e+00,21.9875,0.0432469
2.017840e+00,22,0.0454906
2.017860e+00,21.9719,0.0446688
2.017880e+00,21.95,0.0440563
2.017900e+00,21.9469,0.0447
